SSR, lamb, beta, k, delta, p, c, K
1.215465848453685327e+00,1.541726084877197978e-01,1.925920217465477069e-05,1.779263972377250536e+00,2.604990668699860480e+18,3.457631384601816064e+18,7.727934210708951923e+01,7.367146344366676174e+06
1.269646397184493791e+00,1.449515911762280229e-01,2.085157424136463796e-05,2.018813128032614479e+00,2.754167545684659200e+18,3.279852918003705856e+18,7.946752167101909947e+01,6.429210251273736358e+06
6.837821832660976318e-01,1.620034734983607783e-01,2.196284521527995480e-05,1.529552184092837219e+00,3.421504571170894848e+18,2.571549925178059264e+18,4.655602757455066865e+01,8.709442243434401229e+06
2.409800449240721036e+02,2.209694686453126944e-01,1.402255533093077142e-02,3.975240333435733930e+01,2.096108284178815795e+19,4.297992753411888000e+17,5.985558516048625961e+02,5.423646503590463908e+03
1.147281703851562140e+00,1.309850239984677311e-01,5.004336255996432538e-05,1.844868237497735874e+00,3.552915334537974784e+18,2.640552076303380480e+18,1.099469165940320465e+02,4.775414242012131959e+06
9.868674601022524584e-01,1.750160279223144377e-01,2.018495943634593810e-05,1.842809588453530267e+00,2.746429682305886720e+18,3.225177290017617408e+18,8.494996928247215351e+01,1.417309136174986139e+07
1.246037339745462269e+00,1.354475462461796897e-01,2.535295518549293394e-05,1.794518545707413537e+00,2.790558999680585216e+18,3.239759632103461888e+18,8.788258867801116025e+01,5.676281455824935809e+06
5.307712540467496298e-01,1.069553316798679682e-01,4.720561450811929579e-05,2.245504025023632888e+00,3.755224551112038400e+18,2.407729472141337088e+18,1.203834455678574074e+02,6.434735778032950126e+06
1.425463110035256831e+00,1.406271666974762968e-01,2.201888963929474587e-05,2.181799763426138572e+00,2.875771492992020480e+18,3.144063291544626688e+18,8.819308266470878266e+01,7.994853834198817611e+06
8.961449866947408527e-01,1.584144175512308683e-01,2.027266500283153033e-05,1.912760732380939688e+00,2.710944080989583872e+18,3.336025769918773248e+18,8.293259510365460585e+01,9.651368774185154587e+06
1.497060748665418828e+00,1.367038439484562218e-01,2.203313045527083376e-05,2.154289023097609945e+00,2.896883652220672000e+18,3.121150148676081664e+18,8.897114492438291222e+01,8.027578350129442289e+06
2.982779390256307295e+01,1.032003175872068969e+24,2.359597530868254781e-54,1.359154687683061691e-22,1.601060469503379006e+63,5.646717267744109093e-27,3.474241754138249198e+46,4.364384270251717651e-09
9.121990846203421599e-01,1.206378525289927145e-01,2.196137814328871747e-05,2.124288861045446453e+00,2.903027009888189952e+18,3.114525057826798080e+18,8.920753362555720400e+01,8.107980731836343184e+06
1.492305302848612847e+00,1.367038025500839082e-01,2.203320077610507917e-05,2.154310829738906641e+00,2.896878876866952192e+18,3.121155367759098880e+18,8.897102309008043619e+01,8.027607724637871608e+06
1.231099346166419695e+00,1.408573636043573274e-01,1.988696419971017166e-05,1.819243519123308062e+00,2.703186826900197888e+18,3.341506486087433216e+18,8.441115091881613353e+01,9.012365617095965892e+06
1.126039644098857373e+00,1.632336289617409564e-01,2.029235374376291105e-05,1.732147276573243744e+00,2.678035332806716416e+18,3.376120372893365248e+18,7.704582154513938974e+01,8.176607140225954354e+06
1.130028763671206304e+00,1.240253309277277866e-01,2.087529825040547135e-05,1.960500607590340394e+00,2.800389907937831424e+18,3.227751504173678080e+18,8.408150379747581837e+01,7.122149959629331715e+06
1.272043117040664750e+00,1.254430706015432495e-01,2.197986066272263352e-05,2.124184305907420356e+00,2.906761102934782976e+18,3.110544719298888704e+18,8.933306825674711149e+01,8.081932299046070315e+06
1.046566975554331425e+00,1.247538511349044477e-01,2.521373658635203287e-05,1.976952063998502096e+00,3.701832929262714368e+18,2.478022198831596544e+18,5.216410085569212640e+01,5.121910194431898184e+06
1.517593268281669516e+00,1.367040507958769135e-01,2.203310803188835717e-05,2.154284462653683008e+00,2.896882349003436544e+18,3.121151629487783424e+18,8.897109181962565572e+01,8.027567115711474791e+06
7.574529611127313729e+02,2.377441088360649347e+08,5.840242092934857587e-09,6.628013154514333110e+03,8.083712742975341855e+20,1.118316550530663400e+16,9.455457022766851878e+03,1.060481642896429548e+04
2.850710025031816031e+01,4.803254037446580110e-11,0.000000000000000000e+00,4.301340556140636977e+02,3.038749501579326172e+11,2.981834382304025845e+25,1.447343062165997356e-05,1.703093922469750977e+10
7.764393506067123196e-01,1.081051347354132497e-01,3.317691641114677839e-05,2.018305505192016902e+00,3.660326652667202048e+18,2.741058978361876992e+18,8.123962372814041544e+01,4.627931160958053544e+06
9.087810673350789070e-01,2.145729702253193483e-01,1.690154092538988164e-05,1.709744892983535935e+00,2.184706429363457792e+18,2.669182270771195392e+18,8.271610483687373971e+01,2.875939559692823887e+07
2.299775399568179424e+01,2.132273724606657428e+26,1.203708824482141122e-52,5.673451858167452948e-06,3.900704947188302852e+68,2.335539129746561404e-32,4.694788489185499656e+52,1.278405128090337701e-09
8.999753540512354100e-01,1.533419006389500627e-01,2.486584812382652308e-05,2.019623243092487641e+00,2.709317122780959744e+18,3.337024751062023680e+18,9.108313291628481068e+01,5.426572673289463855e+06
6.753203307481593365e-01,1.472492192357789387e-01,2.235699861019801283e-05,2.267009272933832253e+00,2.871534589928730624e+18,3.149187066489016832e+18,8.806405917158112118e+01,7.957586890299567021e+06
1.344163353651757209e+00,1.431793172488113608e-01,2.216443988767589617e-05,2.212190111560062178e+00,2.884312411943010304e+18,3.134756664156545024e+18,8.859224383819702098e+01,8.075662334705098532e+06
1.172053855284724166e+00,1.169315999991118876e-01,2.530851241941507184e-05,2.136363495762963804e+00,3.019679062177400320e+18,2.993021551504592384e+18,9.017708738494711440e+01,6.101357842746152543e+06
1.167499760145076282e+00,1.265118340798217500e-01,2.198086776007112858e-05,2.145836512296842358e+00,2.892262272635870208e+18,3.123966003385316864e+18,8.885566358624494399e+01,8.000189107181670144e+06
1.362860443609855032e+00,1.386490280501170569e-01,2.215549342366665502e-05,2.205541434669195944e+00,2.886909947085986816e+18,3.131932021022085120e+18,8.873925145171602935e+01,8.146848186798109673e+06
9.006481570132378600e-01,1.437822291181005963e-01,2.829328180973761259e-05,1.848718113140402908e+00,4.037644207016589824e+18,1.714171283079466496e+18,4.476523951838063198e+01,1.207077670742924511e+07
1.133191420535824667e+00,1.459193634127211314e-01,3.952454303086477106e-05,1.565396906396777643e+00,1.599820329691848704e+18,2.896738478785517568e+18,1.890824887455656835e+02,5.455642472567920573e+06
1.452135266710900652e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.205321342896011672e+00,1.314404425064940596e-01,2.187959286467151170e-05,2.115315820821463522e+00,2.892939700202103808e+18,3.128763127769608192e+18,8.950267763203883931e+01,8.976571384412182495e+06
1.491762308079661814e+00,1.373524125143982810e-01,2.207397390516579612e-05,2.169869658304441007e+00,2.894494116812103680e+18,3.123725339000343552e+18,8.891387039330744813e+01,8.047862461326717399e+06
1.120021425799155423e+00,1.910266209388988556e-01,5.486587928939956903e-05,1.466021294160611221e+00,5.107460371596120064e+18,1.531854356712381952e+18,5.215303315678399798e+01,1.257116297223849595e+07
9.569980683238918928e-01,1.224556499660243575e-01,2.627065028030121249e-05,1.881684650253609759e+00,2.887857349830845440e+18,3.108617820906314240e+18,8.159310125230040001e+01,4.449267228693280369e+06
1.407663724908530645e+00,1.341342625145133527e-01,2.793073284156030224e-05,2.154122364187833760e+00,3.047699113816973312e+18,3.014141755017589760e+18,9.454660677981300410e+01,5.885449016946745105e+06
1.210332094204319420e+00,1.411391351037770414e-01,2.224549082451658723e-05,2.227519171462486458e+00,2.890153889259982848e+18,3.123354920567768064e+18,8.889994167829665628e+01,8.118885928305725567e+06
1.459278916608596210e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
4.206107176068821785e-01,1.204804518064683111e-01,1.998276592838297281e-05,1.975981733382922823e+00,2.612521015970922496e+18,3.445114991380849664e+18,7.413048743372243621e+01,4.048595180861636531e+06
1.445431929990524722e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.091952247111341867e+00,1.253569838099585221e-01,3.122890336343968267e-05,2.455541908059598377e+00,3.157832923296336384e+18,2.826194561224522752e+18,9.939572333401312676e+01,4.973863448028956540e+06
1.457155802574493952e+00,1.367050771447970714e-01,2.203320017023492776e-05,2.154312097729762066e+00,2.896880295622697984e+18,3.121153839525635072e+18,8.897103856689221857e+01,8.027578078514011577e+06
1.506935887003528318e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
8.747306589442793712e-01,1.129777361792994039e-01,2.347697381830782232e-05,2.373768689534736076e+00,3.035376738234021376e+18,2.958946143399411200e+18,8.291227212246700162e+01,5.328223834253609180e+06
1.125100904475550001e+00,1.708358619018497393e-01,2.003251834095864657e-05,1.854899392467438846e+00,2.706525337990212096e+18,3.347472878455619072e+18,8.270996578922199660e+01,1.054815585116468184e+07
1.346891395751655285e+00,1.435091437284447269e-01,2.712227781657532629e-05,1.985510474588916052e+00,2.974783481783479296e+18,3.037671826454835712e+18,9.179148291638114188e+01,6.698386782994207926e+06
1.240519236542168002e+00,1.251483324339061065e-01,2.190530747099207499e-05,2.114975080714997624e+00,2.898271027441500672e+18,3.119012271875781632e+18,8.914943819657520407e+01,8.178630246209134348e+06
9.321026618910945860e-01,1.457996828144748347e-01,2.228046339201900799e-05,2.262078999157973946e+00,2.874757098740681216e+18,3.145183230065591296e+18,8.823459720723657540e+01,8.007953408810603432e+06
4.625257060099673367e+02,1.974960242034766444e-01,8.141877958512698677e-08,3.942885969856019940e-02,5.458481068206344765e+20,1.656450672807859200e+16,1.770596059194251939e+04,1.865117757303619990e+06
1.490297660269032320e+00,1.339410419432397192e-01,2.198472015705882552e-05,2.149419025547090634e+00,2.890610439996304384e+18,3.127934228612740608e+18,8.885710296766811211e+01,8.136253015574769117e+06
1.117777904944271761e+00,1.850197614529330292e-01,2.259767476670932553e-05,1.721172968244751855e+00,3.366286553176129536e+18,2.708265874628719104e+18,6.150446308283414254e+01,1.305703944730897993e+07
1.368681122044144161e+00,1.577642415978782464e-01,2.676554163815281180e-05,1.727601300012820751e+00,2.948740458699633152e+18,3.063160187227448832e+18,9.060446031363463248e+01,9.041739903384158388e+06
8.560393604580216476e-01,1.227276539208791845e-01,2.197951023661050797e-05,2.139085218737212024e+00,2.896554498343911424e+18,3.121501237593058816e+18,8.910599145109245001e+01,8.195655192211789079e+06
8.121019114662310079e-01,1.572888884374069873e-01,3.999854491251942290e-05,1.517035048558442734e+00,3.061772432257520640e+18,2.952458061955301376e+18,9.565821744980290475e+01,5.486665779090289958e+06
1.483292131074558373e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
1.646532942156849089e+01,1.473729693375644911e-55,6.706627364337593132e+27,1.926082817171766621e+38,1.826212406705912907e-168,2.824172075927921718e+31,4.000172856603255490e-160,9.607615783841473767e-07
8.816862571266352866e-01,2.116195208918835724e-01,2.671095920424053149e-05,1.522438036568250164e+00,2.953084383324112896e+18,3.186484745800373760e+18,9.293979180102759585e+01,1.586509583779055439e+07
1.282760626557163164e+00,1.323435400838688658e-01,2.175144037687785960e-05,2.137171740926968155e+00,2.852855904142670336e+18,3.134919862790317568e+18,8.719254680787007317e+01,7.857817201995296404e+06
4.998218795467463949e-01,1.272372759807206544e-01,3.557831504574488055e-05,3.271705572793926819e+00,4.823175881043340288e+18,1.994964410491500032e+18,5.822205156211337140e+01,3.734396438753183931e+06
6.387395127984207832e-01,1.338272545627450516e-01,2.137166220026345771e-05,2.064273668047420518e+00,2.827096689759748096e+18,3.280688474067859968e+18,8.414223434510766708e+01,7.428603706060391851e+06
1.415115987653147833e+00,1.379522331841320781e-01,2.213186356833760256e-05,2.193120167806929199e+00,2.890427424912867840e+18,3.128120459334532608e+18,8.884609806234956864e+01,8.093015989238952287e+06
1.363943584037107692e+00,1.402196538834145356e-01,2.211999356807145775e-05,2.193111189812495532e+00,2.888119011299040256e+18,3.130620388742623744e+18,8.868735117761144693e+01,8.038386794885577634e+06
9.542121834623467080e-01,1.441686296470952033e-01,1.936639543842983148e-05,1.775487499456029461e+00,2.629555581477563392e+18,3.439366635628337664e+18,7.861213531550237121e+01,7.893504513902972452e+06
1.386613303316056811e+00,1.386556500462396146e-01,2.214286871343535345e-05,2.192052144252956580e+00,2.893227678031819264e+18,3.125063100616859136e+18,8.887720959731835535e+01,8.029262002676685341e+06
4.876796836799542234e+02,4.950676415538435293e+00,9.374939392498198550e-08,1.110533322239988935e-01,4.643148179182949499e+20,1.947063180714562800e+16,1.420713942578686328e+04,1.150776059670803836e+06
7.756347748903043016e-01,1.346981570216853330e-01,2.219711818469981052e-05,2.224293358390895037e+00,2.882820309309083136e+18,3.136363351429918208e+18,8.866578844777976087e+01,8.220606319759991951e+06
1.287946720156866718e+02,7.003997512063444120e+00,0.000000000000000000e+00,9.148171333820935835e-01,2.772496093565753600e+16,3.269705205550503035e+20,6.215826358582468014e-01,7.295460580784386396e+07
1.465459094898338810e+00,1.357740089609682232e-01,2.207549202840008342e-05,2.171302818818093616e+00,2.893594842381839360e+18,3.124698376805979648e+18,8.896525451439076448e+01,8.132372901742413640e+06
1.532708166644813241e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
8.838436477626621102e-01,1.352803667624800643e-01,7.101613415859754674e-05,1.533503544348512548e+00,4.935636377577692160e+18,1.746411456600096512e+18,6.767730624847887100e+01,4.859131001878240146e+06
1.505165523572956410e+00,1.367039740000000059e-01,2.203348929999999638e-05,2.154327830000000166e+00,2.896842260000006656e+18,3.121194819999997440e+18,8.896987599999999929e+01,8.027625430000000633e+06
8.852034126752843513e-01,2.327648599940619900e-01,1.885529098974757852e-05,1.577203210320183624e+00,2.680247254798147072e+18,3.236155727055184384e+18,8.725872016480622051e+01,2.824005006987227499e+07
1.399845942102966090e+00,1.376092964507780181e-01,2.210751962333401920e-05,2.188832147655499494e+00,2.888489187255975936e+18,3.130228828766147584e+18,8.875116863046734750e+01,8.071114383710801601e+06
8.035207379728579458e-01,1.321026064990141191e-01,2.053504304816716893e-05,1.914630631553453144e+00,2.760178457821767168e+18,3.315594195241778688e+18,8.112429868218146112e+01,7.478896233853497542e+06
1.342140730866595577e+00,1.388879602632116517e-01,2.217359569313181794e-05,2.208320489755577487e+00,2.888627251327462912e+18,3.117015147617464320e+18,8.898511824345777654e+01,8.049984458883246407e+06
1.456683309794060355e+00,1.367049231710946722e-01,2.203320947168157476e-05,2.154315160984302313e+00,2.896877004208009728e+18,3.121157384904180736e+18,8.897093666547179680e+01,8.027583041638352908e+06
9.542826886529902630e-01,2.103974340059129589e-01,2.737203872879763963e-05,1.590706101707754172e+00,3.036125597460772864e+18,2.977558314711293952e+18,1.011106924959744617e+02,2.414359895320016518e+07
