lamb, beta, k, delta, p, c, K
-1.427188349108011511e+00,-4.657305423976847436e+00,3.000751754962016626e+00,2.463784214480935653e+00,1.012599013927377722e+00,2.676565741226227813e-01,4.502249959989419207e+06
-1.630693629346647633e+00,-4.420297978558745733e+00,3.595334185472719657e+00,2.871135575414907493e+00,1.118452236145714096e+00,2.379735331047776181e-01,4.502249959989419207e+06
-1.583845739042438971e+00,-4.379401213514959146e+00,3.588160638402925429e+00,2.833529610677127497e+00,1.054314399775671207e+00,2.278175988357866721e-01,4.502249959989419207e+06
-1.419978165578335449e+00,-4.370153795195789392e+00,3.100403773737370194e+00,2.708536870457690426e+00,9.831222262468182205e-01,3.155225820081316024e-01,4.502249959989419207e+06
-1.419978165578335449e+00,-4.370153795195789392e+00,3.100403773737370194e+00,2.708536870457690426e+00,9.831222262468182205e-01,3.155225820081316024e-01,4.502249959989419207e+06
-1.430039720127731728e+00,-4.257816501902325967e+00,3.139678075263433676e+00,2.695133074263412087e+00,9.126442356165851422e-01,3.684418290013979913e-01,4.502249959989419207e+06
-1.635513466422682693e+00,-4.242019695708155957e+00,2.824341105925470163e+00,2.951829291439306946e+00,1.053248542528839371e+00,3.005359326525022245e-01,4.502249959989419207e+06
-1.635513466422682693e+00,-4.242019695708155957e+00,2.824341105925470163e+00,2.951829291439306946e+00,1.053248542528839371e+00,3.005359326525022245e-01,4.502249959989419207e+06
-1.565868812771691765e+00,-4.182686675042742053e+00,2.804394106851873403e+00,2.958754033447692500e+00,1.005374682886187587e+00,3.030727556107316589e-01,4.502249959989419207e+06
-1.565868812771691765e+00,-4.182686675042742053e+00,2.804394106851873403e+00,2.958754033447692500e+00,1.005374682886187587e+00,3.030727556107316589e-01,4.502249959989419207e+06
-1.510396555117337281e+00,-4.136868437606611160e+00,2.835215973767295061e+00,2.944454737467919969e+00,9.695587090272683728e-01,3.168616261045942295e-01,4.502249959989419207e+06
-1.510396555117337281e+00,-4.136868437606611160e+00,2.835215973767295061e+00,2.944454737467919969e+00,9.695587090272683728e-01,3.168616261045942295e-01,4.502249959989419207e+06
-1.510396555117337281e+00,-4.136868437606611160e+00,2.835215973767295061e+00,2.944454737467919969e+00,9.695587090272683728e-01,3.168616261045942295e-01,4.502249959989419207e+06
